count	DATE2	PRCP	SNWD	SNOW	TMAX	TMIN	AWND2	weekday	isWeekend
1238	03/03/2007	0.0	0.0	0.0	59	40	4.7	6	1
1302	04/05/2014	0.0	0.0	0.0	54	40	8.5	6	1
1438	09/22/2007	0.31	0.0	0.0	75	65	1.3	6	1
1250	09/23/2012	0.0	0.0	0.0	68	55	6.3	7	1
640	11/27/2014	0.02	0.0	0.0	38	34	5.1	4	0
1028	12/05/2010	0.0	0.0	0.0	35	30	9.8	7	1
1226	01/04/2010	0.0	0.0	0.0	30	19	10.7	1	0
1431	02/15/2012	0.01	0.0	0.0	46	39	3.6	3	0
1499	03/15/2007	0.32	0.0	0.0	67	36	6.3	4	0
1156	03/26/2011	0.0	0.0	0.0	40	26	8.9	6	1
1289	04/04/2011	0.06	0.0	0.0	63	43	6.7	1	0
1497	04/20/2012	0.0	0.0	0.0	71	54	4.9	5	0
1464	05/01/2009	0.42	0.0	0.0	71	53	6.9	5	0
1383	05/29/2015	0.0	0.0	0.0	85	65	4.0	5	0
1278	08/29/2011	0.0	0.0	0.0	77	59	4.0	1	0
1500	09/11/2008	0.0	0.0	0.0	72	61	4.5	4	0
1595	09/29/2010	0.0	0.0	0.0	78	63	4.3	3	0
1404	10/12/2013	0.0	0.0	0.0	72	60	11.2	6	1
1317	10/29/2006	0.0	0.0	0.0	53	45	11.4	7	1
1572	11/18/2010	0.0	0.0	0.0	55	45	7.2	4	0
1359	11/18/2011	0.0	0.0	0.0	46	36	6.9	5	0
1402	11/21/2011	0.12	0.0	0.0	59	46	4.9	1	0
1065	12/14/2013	0.73	0.0	5.0	34	22	10.1	6	1
1115	01/10/2009	0.14	0.0	1.0	30	23	6.7	6	1
1212	02/11/2014	0.0	9.8	0.0	26	16	5.4	2	0
1233	03/11/2013	0.0	0.0	0.0	54	40	6.5	1	0
1194	04/06/2013	0.0	0.0	0.0	52	35	6.0	6	1
1252	04/09/2012	0.0	0.0	0.0	64	49	11.0	1	0
1232	04/29/2012	0.0	0.0	0.0	63	44	5.6	7	1
1269	05/01/2010	0.0	0.0	0.0	85	64	4.0	6	1
1536	06/05/2006	0.0	0.0	0.0	71	58	3.6	1	0
1202	06/06/2010	0.02	0.0	0.0	89	61	8.5	7	1
1265	06/10/2007	0.0	0.0	0.0	72	62	2.2	7	1
1442	06/14/2012	0.0	0.0	0.0	77	62	6.0	4	0
1414	06/28/2012	0.0	0.0	0.0	88	68	5.4	4	0
1317	07/02/2014	0.96	0.0	0.0	91	72	3.8	3	0
1424	08/09/2013	0.05	0.0	0.0	85	74	4.3	5	0
1274	10/08/2011	0.0	0.0	0.0	77	54	2.7	6	1
1585	10/14/2008	0.0	0.0	0.0	68	58	4.0	2	0
1327	10/22/2011	0.0	0.0	0.0	60	47	4.3	6	1
1521	11/01/2013	0.13	0.0	0.0	70	59	4.9	5	0
1018	12/16/2007	0.84	1.0	1.0	38	29	12.8	7	1
1049	01/02/2010	0.02	0.0	0.2	34	17	12.5	6	1
1460	01/24/2008	0.0	0.0	0.0	34	24	5.1	4	0
1292	02/04/2011	0.0	16.0	0.0	34	23	6.0	5	0
1526	04/14/2011	0.0	0.0	0.0	69	48	5.8	4	0
1320	04/26/2014	0.92	0.0	0.0	67	46	5.4	6	1
1436	04/30/2008	0.0	0.0	0.0	57	42	6.5	3	0
1525	05/04/2010	0.0	0.0	0.0	81	62	5.1	2	0
1583	05/10/2011	0.0	0.0	0.0	75	53	5.6	2	0
1576	06/02/2010	0.0	0.0	0.0	87	67	3.4	3	0
1657	06/14/2007	0.0	0.0	0.0	64	56	5.4	4	0
1647	07/05/2007	1.3	0.0	0.0	78	67	4.7	4	0
1560	07/09/2013	0.23	0.0	0.0	88	74	3.1	2	0
1319	09/03/2011	0.0	0.0	0.0	83	66	4.5	6	1
1586	09/10/2008	0.0	0.0	0.0	73	59	5.4	3	0
1456	09/19/2013	0.0	0.0	0.0	78	55	2.5	4	0
1440	09/20/2014	0.0	0.0	0.0	75	57	2.9	6	1
1167	09/27/2015	0.0	0.0	0.0	71	56	4.9	7	1
1434	10/25/2010	0.0	0.0	0.0	74	54	4.7	1	0
926	11/02/2012	0.0	0.0	0.0	53	42	6.7	5	0
1245	11/03/2014	0.0	0.0	0.0	61	39	5.8	1	0
1328	11/06/2010	0.0	0.0	0.0	51	40	5.4	6	1
1379	11/25/2011	0.0	0.0	0.0	61	46	5.8	5	0
967	01/02/2015	0.0	0.0	0.0	42	35	7.2	5	0
1391	01/14/2014	0.38	0.0	0.0	52	44	4.9	2	0
1034	01/25/2015	0.0	2.0	0.0	42	31	6.3	7	1
1205	02/24/2014	0.0	5.9	0.0	44	27	9.4	1	0
1218	03/08/2008	0.75	0.0	0.0	57	36	8.1	6	1
1428	03/17/2006	0.0	0.0	0.0	46	31	8.9	5	0
1126	04/14/2013	0.0	0.0	0.0	57	46	5.8	7	1
1301	05/20/2006	0.0	0.0	0.0	68	50	7.8	6	1
1484	06/23/2015	0.02	0.0	0.0	90	75	5.8	2	0
1446	06/29/2007	0.0	0.0	0.0	77	67	2.7	5	0
1437	07/07/2011	0.0	0.0	0.0	92	74	3.8	4	0
1312	07/25/2009	0.0	0.0	0.0	83	66	4.9	6	1
1305	08/02/2014	0.41	0.0	0.0	74	63	6.0	6	1
1413	08/08/2013	0.46	0.0	0.0	81	70	4.5	4	0
1637	10/05/2007	0.0	0.0	0.0	83	67	1.6	5	0
1466	10/19/2012	0.89	0.0	0.0	66	61	5.1	5	0
1272	10/31/2011	0.0	0.0	0.0	53	37	2.0	1	0
1654	11/01/2007	0.0	0.0	0.0	66	50	0.0	4	0
1269	11/30/2015	0.0	0.0	0.0	47	33	5.6	1	0
1409	12/20/2011	0.01	0.0	0.0	48	41	4.9	2	0
1333	12/21/2013	0.01	1.2	0.0	65	51	7.8	6	1
1487	03/17/2010	0.0	0.0	0.0	66	43	2.5	3	0
1058	03/23/2008	0.0	0.0	0.0	48	30	5.8	7	1
1505	04/19/2006	0.0	0.0	0.0	75	51	6.9	3	0
1347	04/21/2012	0.22	0.0	0.0	71	54	4.9	6	1
1204	04/27/2014	0.0	0.0	0.0	59	47	5.8	7	1
1278	05/06/2013	0.0	0.0	0.0	69	46	3.6	1	0
1189	05/07/2011	0.0	0.0	0.0	72	55	5.8	6	1
1448	07/01/2015	0.39	0.0	0.0	82	69	4.3	3	0
1495	07/11/2013	0.0	0.0	0.0	84	76	3.8	4	0
1443	07/14/2008	0.47	0.0	0.0	81	67	3.1	1	0
1530	07/15/2008	0.0	0.0	0.0	89	70	3.6	2	0
1537	07/27/2007	0.0	0.0	0.0	84	71	3.6	5	0
1562	08/14/2015	0.0	0.0	0.0	88	67	2.9	5	0
1117	09/18/2011	0.0	0.0	0.0	68	53	7.4	7	1
1316	09/28/2009	0.18	0.0	0.0	72	58	6.5	1	0
890	11/03/2012	0.0	0.0	0.0	51	40	8.5	6	1
1524	11/17/2006	0.0	0.0	0.0	64	48	6.3	5	0
1487	11/19/2008	0.0	0.0	0.0	37	26	7.6	3	0
1564	01/22/2010	0.0	0.0	0.0	44	32	6.5	5	0
1186	01/22/2013	0.0	0.0	0.0	27	13	10.5	2	0
1162	01/24/2013	0.0	0.0	0.0	22	12	8.5	4	0
1210	02/23/2010	1.2	0.0	0.0	38	35	14.1	2	0
1300	02/26/2007	0.28	2.0	0.6	36	30	5.6	1	0
1224	03/04/2015	0.25	13.0	0.0	45	35	6.0	3	0
1478	03/11/2010	0.0	0.0	0.0	53	42	8.9	4	0
1184	03/16/2014	0.0	0.0	0.0	42	30	7.6	7	1
1071	04/16/2006	0.0	0.0	0.0	67	51	7.4	7	1
1322	05/18/2010	1.09	0.0	0.0	62	50	8.9	2	0
1044	05/28/2012	0.0	0.0	0.0	89	71	2.7	1	0
1148	06/16/2013	0.0	0.0	0.0	80	65	3.8	7	1
1425	07/09/2007	0.0	0.0	0.0	92	76	3.8	1	0
1573	07/11/2008	0.0	0.0	0.0	87	66	4.3	5	0
1386	07/26/2008	0.0	0.0	0.0	87	71	5.8	6	1
1530	07/28/2006	0.31	0.0	0.0	89	75	3.4	5	0
1203	10/10/2010	0.0	0.0	0.0	69	46	4.0	7	1
1399	10/12/2011	0.45	0.0	0.0	63	58	10.1	3	0
1236	10/24/2010	0.0	0.0	0.0	68	53	3.4	7	1
1252	11/09/2012	0.0	0.0	0.0	53	36	8.1	5	0
1160	11/15/2014	0.0	0.0	0.0	42	33	3.6	6	1
1093	11/18/2012	0.0	0.0	0.0	49	38	6.5	7	1
730	11/22/2012	0.0	0.0	0.0	54	41	2.7	4	0
1218	12/16/2006	0.0	0.0	0.0	51	41	5.6	6	1
1052	12/19/2009	0.61	0.0	9.1	30	21	10.7	6	1
1295	12/30/2011	0.0	0.0	0.0	51	37	3.4	5	0
1289	02/20/2013	0.0	0.0	0.0	38	25	12.1	3	0
1401	03/06/2012	0.0	0.0	0.0	44	25	7.2	2	0
1183	03/07/2013	0.19	0.0	0.0	38	33	10.1	4	0
1532	03/10/2010	0.0	0.0	0.0	57	44	4.9	3	0
1558	03/25/2008	0.0	0.0	0.0	48	31	8.1	2	0
1384	04/28/2011	0.31	0.0	0.0	72	61	7.2	4	0
1416	04/29/2008	0.04	0.0	0.0	57	46	6.9	2	0
1418	05/19/2008	0.0	0.0	0.0	59	49	7.6	1	0
1452	07/06/2011	0.0	0.0	0.0	89	73	4.3	3	0
1492	07/19/2011	0.0	0.0	0.0	94	75	4.0	2	0
1597	07/20/2007	0.0	0.0	0.0	78	67	6.7	5	0
1501	08/06/2010	0.0	0.0	0.0	90	70	4.9	5	0
1345	08/13/2011	0.0	0.0	0.0	85	69	2.9	6	1
1423	08/27/2014	0.0	0.0	0.0	90	70	3.4	3	0
1441	09/15/2009	0.0	0.0	0.0	78	63	4.0	2	0
1561	10/02/2006	0.0	0.0	0.0	68	53	3.8	1	0
1279	10/12/2015	0.0	0.0	0.0	77	56	3.8	1	0
968	12/15/2013	0.72	3.1	0.0	40	30	8.7	7	1
1516	12/18/2008	0.0	0.0	0.0	42	36	4.0	4	0
1482	02/08/2006	0.0	0.0	0.0	36	28	7.2	3	0
1249	02/26/2011	0.0	0.0	0.0	43	31	5.65	6	1
1272	03/10/2011	1.07	0.0	0.0	53	38	10.7	4	0
1100	04/12/2015	0.0	0.0	0.0	66	43	3.4	7	1
1334	04/18/2014	0.0	0.0	0.0	49	35	5.4	5	0
1361	04/28/2015	0.0	0.0	0.0	71	50	7.8	2	0
1182	06/03/2007	1.62	0.0	0.0	79	63	4.7	7	1
1323	07/08/2006	0.0	0.0	0.0	82	69	3.8	6	1
1460	07/13/2015	0.0	0.0	0.0	88	73	2.7	1	0
1330	07/22/2011	0.0	0.0	0.0	104	84	4.5	5	0
1374	09/27/2010	1.33	0.0	0.0	72	61	1.3	1	0
1230	11/18/2007	0.0	0.0	0.0	44	39	6.9	7	1
894	12/27/2014	0.0	0.0	0.0	55	44	4.5	6	1
1097	02/11/2013	0.49	9.0	0.0	45	34	3.6	1	0
1418	03/09/2012	0.02	0.0	0.0	64	37	8.7	5	0
1455	04/08/2011	0.0	0.0	0.0	49	42	4.5	5	0
1428	04/15/2010	0.0	0.0	0.0	73	50	6.7	4	0
1227	07/04/2007	0.07	0.0	0.0	71	65	5.8	3	0
1294	07/30/2011	0.0	0.0	0.0	91	74	5.4	6	1
1252	08/05/2012	0.22	0.0	0.0	91	73	6.0	7	1
1367	08/08/2009	0.0	0.0	0.0	78	63	4.7	6	1
1372	09/27/2014	0.0	0.0	0.0	83	60	2.5	6	1
1551	10/13/2009	0.0	0.0	0.0	64	46	6.0	2	0
1525	11/10/2006	0.0	0.0	0.0	60	51	3.8	5	0
1175	12/17/2013	0.19	3.1	1.5	32	24	6.0	2	0
1293	12/22/2009	0.0	7.0	0.0	36	23	9.2	2	0
1314	01/14/2013	0.09	0.0	0.0	56	38	4.9	1	0
1331	03/01/2012	0.13	0.0	0.0	41	37	2.0	4	0
1280	05/27/2006	0.01	0.0	0.0	83	64	4.7	6	1
1238	07/23/2006	0.01	0.0	0.0	78	68	3.8	7	1
1261	09/28/2008	0.17	0.0	0.0	71	66	1.8	7	1
1247	10/22/2006	0.0	0.0	0.0	59	46	3.4	7	1
1261	11/10/2015	0.26	0.0	0.0	57	51	9.8	2	0
1439	11/12/2008	0.0	0.0	0.0	50	40	3.4	3	0
1202	12/23/2007	0.71	0.0	0.0	61	41	6.5	7	1
1321	01/03/2013	0.0	0.0	0.0	32	24	4.5	4	0
1227	03/04/2014	0.0	5.1	0.0	29	13	4.7	2	0
1307	03/27/2013	0.0	0.0	0.0	53	36	5.6	3	0
1109	03/29/2014	1.81	0.0	0.0	59	43	10.7	6	1
1618	04/19/2007	0.01	0.0	0.0	61	45	5.1	4	0
1296	05/28/2011	0.0	0.0	0.0	84	67	5.4	6	1
1457	09/17/2010	0.05	0.0	0.0	71	59	4.5	5	0
1483	09/25/2012	0.0	0.0	0.0	72	54	6.0	2	0
1211	10/03/2010	0.03	0.0	0.0	64	50	11.4	7	1
1253	11/27/2010	0.0	0.0	0.0	42	34	9.6	6	1
1306	01/31/2014	0.0	1.2	0.0	39	25	4.9	5	0
1393	02/02/2007	0.23	0.0	0.0	38	32	3.4	5	0
965	02/16/2015	0.0	9.1	0.0	21	3	6.9	1	0
1222	02/24/2012	0.6	0.0	0.0	46	36	8.1	5	0
1423	03/25/2011	0.0	0.0	0.0	42	28	6.9	5	0
1123	03/28/2015	0.0	0.0	0.0	40	26	7.6	6	1
1334	03/31/2011	0.13	0.0	0.0	43	37	10.7	4	0
1299	04/02/2010	0.0	0.0	0.0	68	48	4.5	5	0
1468	05/03/2011	0.0	0.0	0.0	75	55	6.7	2	0
1431	05/07/2009	1.06	0.0	0.0	70	51	3.4	4	0
1464	05/26/2006	0.24	0.0	0.0	74	59	2.2	5	0
1180	07/08/2012	0.09	0.0	0.0	92	72	3.1	7	1
1462	07/10/2013	0.0	0.0	0.0	85	75	4.3	3	0
1566	08/03/2007	1.15	0.0	0.0	90	66	4.5	5	0
1483	08/19/2010	0.0	0.0	0.0	91	68	2.5	4	0
1560	09/19/2008	0.0	0.0	0.0	66	52	8.7	5	0
1270	11/05/2013	0.0	0.0	0.0	55	41	4.0	2	0
1248	11/23/2007	0.0	0.0	0.0	40	30	7.6	5	0
1211	12/10/2006	0.0	0.0	0.0	54	35	7.2	7	1
1352	12/10/2015	0.0	0.0	0.0	60	51	4.3	4	0
1386	02/13/2013	0.03	0.0	0.0	44	33	3.4	3	0
1205	03/01/2010	0.0	11.0	0.0	48	36	9.8	1	0
1276	03/13/2014	0.0	0.0	0.0	32	18	14.1	4	0
1288	03/27/2012	0.0	0.0	0.0	51	30	5.4	2	0
1466	04/10/2006	0.0	0.0	0.0	62	41	5.8	1	0
1300	04/22/2011	0.0	0.0	0.0	51	40	7.2	5	0
1235	04/26/2009	0.0	0.0	0.0	92	67	4.0	7	1
1308	05/02/2011	0.0	0.0	0.0	63	50	5.1	1	0
1229	05/23/2010	0.0	0.0	0.0	71	58	8.1	7	1
1309	06/09/2014	1.6	0.0	0.0	73	63	4.3	1	0
1496	06/16/2015	0.27	0.0	0.0	79	65	2.2	2	0
1474	06/23/2008	0.06	0.0	0.0	79	69	2.7	1	0
1431	06/30/2008	0.01	0.0	0.0	83	70	4.5	1	0
1500	09/01/2015	0.0	0.0	0.0	90	76	2.2	2	0
1672	09/04/2007	0.0	0.0	0.0	83	69	4.0	2	0
1527	09/08/2009	0.0	0.0	0.0	74	62	1.8	2	0
1407	09/20/2011	0.06	0.0	0.0	68	61	4.0	2	0
1574	10/19/2006	0.05	0.0	0.0	68	57	2.7	4	0
1517	10/27/2010	0.19	0.0	0.0	75	65	5.8	3	0
1410	11/20/2007	0.11	0.0	0.0	48	40	4.0	2	0
1470	12/07/2006	0.0	0.0	0.0	53	26	6.7	4	0
1173	12/15/2014	0.0	0.0	0.0	48	37	2.7	1	0
1307	12/18/2012	0.51	0.0	0.0	54	43	7.4	2	0
1292	01/01/2007	1.52	0.0	0.0	56	45	3.8	1	0
1415	01/11/2012	0.07	0.0	0.0	48	37	5.8	3	0
1288	01/20/2015	0.0	0.0	0.0	40	32	5.8	2	0
1382	01/30/2009	0.0	1.0	0.0	35	26	6.7	5	0
1308	02/06/2009	0.0	2.0	0.0	32	15	5.4	5	0
1415	02/11/2011	0.0	8.0	0.0	37	19	6.0	5	0
1401	03/17/2009	0.0	0.0	0.0	55	36	5.8	2	0
1547	03/22/2006	0.0	0.0	0.0	46	31	9.4	3	0
1515	03/26/2010	0.14	0.0	0.0	52	34	10.5	5	0
1446	05/05/2009	0.31	0.0	0.0	54	51	9.2	2	0
1561	05/16/2012	0.09	0.0	0.0	78	61	2.0	3	0
1565	05/21/2010	0.0	0.0	0.0	85	61	4.9	5	0
1294	05/30/2009	0.0	0.0	0.0	77	60	5.65	6	1
1350	06/05/2014	0.87	0.0	0.0	76	61	5.6	4	0
1438	06/17/2013	0.01	0.0	0.0	84	69	2.7	1	0
1622	07/13/2006	0.01	0.0	0.0	83	71	6.0	4	0
1466	08/08/2008	0.17	0.0	0.0	80	64	4.9	5	0
1200	09/04/2011	0.0	0.0	0.0	86	72	5.1	7	1
1348	09/10/2013	0.01	0.0	0.0	87	68	5.8	2	0
1385	09/23/2013	0.0	0.0	0.0	66	50	4.0	1	0
1055	12/31/2012	0.0	0.0	0.0	38	28	7.6	1	0
1558	01/04/2007	0.0	0.0	0.0	56	43	8.1	4	0
1077	01/19/2015	0.0	0.0	0.0	42	36	7.6	1	0
1220	03/02/2013	0.0	0.0	0.0	40	31	7.6	6	1
1416	03/10/2008	0.0	0.0	0.0	45	27	7.6	1	0
1069	03/15/2015	0.0	0.0	0.0	44	36	11.4	7	1
865	04/05/2015	0.0	0.0	0.0	61	42	4.9	7	1
1382	05/02/2009	0.11	0.0	0.0	68	54	4.9	6	1
1126	05/10/2015	0.0	0.0	0.0	83	61	3.6	7	1
1534	08/22/2006	0.0	0.0	0.0	86	69	0.0	2	0
1187	09/02/2007	0.0	0.0	0.0	78	58	2.9	7	1
1315	11/20/2012	0.0	0.0	0.0	51	40	4.0	2	0
1159	11/24/2012	0.0	0.0	0.0	50	35	10.3	6	1
1584	11/30/2006	0.0	0.0	0.0	69	58	5.8	4	0
1247	12/12/2013	0.0	0.0	0.0	30	23	7.4	4	0
1453	01/06/2010	0.0	0.0	0.0	34	26	9.6	3	0
1012	01/06/2015	0.05	0.0	1.0	22	19	4.0	2	0
1113	04/01/2013	0.0	0.0	0.0	62	37	6.5	1	0
1184	04/02/2013	0.0	0.0	0.0	43	33	9.6	2	0
1437	04/06/2010	0.0	0.0	0.0	78	58	4.0	2	0
1485	05/16/2013	0.0	0.0	0.0	79	62	3.6	4	0
1444	06/29/2011	0.1	0.0	0.0	82	69	3.8	3	0
1248	07/04/2006	0.0	0.0	0.0	87	77	5.1	2	0
1468	08/02/2006	0.0	0.0	0.0	97	83	6.5	3	0
1471	08/17/2010	0.0	0.0	0.0	91	74	3.1	2	0
1272	08/24/2008	0.0	0.0	0.0	82	68	4.9	7	1
1395	08/24/2010	0.02	0.0	0.0	70	64	9.8	2	0
1678	09/20/2006	0.0	0.0	0.0	71	58	6.7	3	0
1408	11/06/2013	0.0	0.0	0.0	61	49	3.6	3	0
1365	11/17/2011	0.07	0.0	0.0	53	40	6.7	4	0
1288	11/21/2012	0.0	0.0	0.0	53	40	4.5	3	0
1355	11/22/2010	0.0	0.0	0.0	65	45	6.0	1	0
1421	12/04/2009	0.0	0.0	0.0	52	44	5.4	5	0
1239	02/13/2008	1.94	1.0	0.0	54	31	6.0	3	0
1319	04/07/2015	0.15	0.0	0.0	62	42	6.9	2	0
1240	04/22/2007	0.0	0.0	0.0	78	55	3.1	7	1
1422	04/27/2007	2.04	0.0	0.0	56	47	3.1	5	0
1144	05/03/2015	0.0	0.0	0.0	80	51	2.5	7	1
1391	07/26/2012	0.6	0.0	0.0	88	68	5.4	4	0
1684	08/08/2006	0.0	0.0	0.0	87	72	6.5	2	0
1583	08/20/2009	0.0	0.0	0.0	89	75	3.1	4	0
1417	08/25/2010	1.0	0.0	0.0	69	64	3.6	3	0
1257	11/12/2011	0.0	0.0	0.0	57	39	7.4	6	1
1260	12/04/2010	0.0	0.0	0.0	40	32	8.3	6	1
1254	02/16/2013	0.02	0.0	0.0	41	31	7.2	6	1
1066	02/18/2007	0.0	1.0	0.0	34	18	7.6	7	1
1442	02/21/2006	0.0	0.0	0.0	41	31	7.2	2	0
1244	02/24/2007	0.0	0.0	0.0	42	20	9.6	6	1
1530	03/13/2007	0.0	0.0	0.0	57	43	2.9	2	0
1608	04/18/2007	0.0	0.0	0.0	51	42	7.4	3	0
1562	05/06/2010	0.0	0.0	0.0	78	59	7.4	4	0
1262	05/20/2012	0.0	0.0	0.0	78	57	6.0	7	1
1454	07/21/2011	0.0	0.0	0.0	97	75	5.8	4	0
1444	08/12/2014	0.19	0.0	0.0	79	70	5.8	2	0
1590	08/24/2006	0.82	0.0	0.0	83	66	0.0	4	0
1354	08/31/2015	0.0	0.0	0.0	91	76	4.5	1	0
1330	09/26/2014	0.0	0.0	0.0	77	58	4.3	5	0
1520	10/07/2008	0.0	0.0	0.0	63	44	3.1	2	0
1337	10/17/2009	0.03	0.0	0.0	48	42	9.4	6	1
1338	11/11/2006	0.0	0.0	0.0	66	49	4.3	6	1
1504	11/24/2009	0.0	0.0	0.0	58	48	7.4	2	0
1462	11/29/2011	0.47	0.0	0.0	66	51	7.4	2	0
1470	04/01/2009	0.36	0.0	0.0	49	43	6.7	3	0
1566	05/09/2007	0.0	0.0	0.0	83	57	4.9	3	0
1125	05/24/2009	0.0	0.0	0.0	83	60	5.65	7	1
1382	05/24/2012	0.95	0.0	0.0	66	62	4.0	4	0
1405	07/24/2009	0.02	0.0	0.0	78	63	4.7	5	0
1289	08/23/2008	0.0	0.0	0.0	81	66	3.8	6	1
1240	09/10/2006	0.0	0.0	0.0	73	62	0.0	7	1
1308	10/28/2011	0.0	0.0	0.0	49	36	4.9	5	0
812	11/22/2007	0.03	0.0	0.0	66	40	4.7	4	0
1322	11/26/2010	0.16	0.0	0.0	53	38	6.9	5	0
1341	12/22/2010	0.0	0.0	0.0	38	28	9.4	3	0
1248	01/12/2013	0.02	0.0	0.0	47	42	3.8	6	1
1231	01/20/2007	0.01	0.0	0.1	32	21	11.4	6	1
1134	01/29/2006	0.14	0.0	0.0	53	44	4.7	7	1
1162	02/06/2015	0.0	7.9	0.0	27	12	7.2	5	0
1502	02/07/2008	0.05	0.0	0.0	49	38	6.7	4	0
1253	02/11/2006	0.2	0.0	2.8	36	28	9.8	6	1
1263	02/14/2006	0.0	15.0	0.0	41	28	6.9	2	0
1516	03/21/2012	0.0	0.0	0.0	67	57	3.8	3	0
1419	04/24/2006	0.23	0.0	0.0	62	47	4.7	1	0
1240	04/25/2011	0.0	0.0	0.0	75	56	5.4	1	0
1340	05/26/2012	0.02	0.0	0.0	84	67	2.7	6	1
1275	06/04/2006	0.09	0.0	0.0	68	57	3.8	7	1
1426	06/05/2015	0.13	0.0	0.0	70	55	2.9	5	0
1372	06/19/2010	0.0	0.0	0.0	81	64	4.9	6	1
1329	06/24/2007	0.0	0.0	0.0	81	57	3.1	7	1
1477	07/03/2012	0.0	0.0	0.0	89	71	2.9	2	0
1394	07/12/2013	0.25	0.0	0.0	77	68	9.6	5	0
1576	08/28/2008	0.0	0.0	0.0	84	63	4.0	4	0
1202	09/01/2008	0.0	0.0	0.0	84	64	4.0	1	0
1166	09/07/2015	0.0	0.0	0.0	92	70	4.3	1	0
1264	09/13/2009	0.0	0.0	0.0	79	64	4.3	7	1
1277	09/13/2010	0.13	0.0	0.0	77	59	3.4	1	0
1270	10/11/2010	1.13	0.0	0.0	75	57	2.2	1	0
1550	10/12/2007	0.08	0.0	0.0	60	48	7.8	5	0
1453	10/15/2007	0.0	0.0	0.0	67	49	2.7	1	0
1193	11/09/2014	0.0	0.0	0.0	57	46	2.7	7	1
1386	11/16/2013	0.05	0.0	0.0	60	45	2.7	6	1
1211	11/22/2008	0.0	0.0	0.0	32	23	10.5	6	1
1336	12/10/2012	0.03	0.0	0.0	59	44	4.0	1	0
1484	12/14/2006	0.0	0.0	0.0	57	46	5.1	4	0
1340	12/19/2013	0.0	3.1	0.0	47	30	4.9	4	0
1380	01/01/2008	0.17	0.0	0.0	47	37	6.5	2	0
1364	01/05/2009	0.0	0.0	0.0	43	38	6.9	1	0
927	01/15/2012	0.0	0.0	0.0	27	15	8.7	7	1
1131	02/15/2007	0.0	2.0	0.0	24	15	10.5	4	0
1082	02/16/2010	0.43	6.0	5.0	33	29	5.6	2	0
1343	03/19/2008	0.95	0.0	0.0	53	41	6.0	3	0
1463	03/22/2011	0.0	0.0	0.0	50	40	8.5	2	0
991	03/30/2014	0.35	0.0	0.0	49	39	10.1	7	1
1414	04/27/2011	0.0	0.0	0.0	75	61	6.9	3	0
1569	05/01/2007	0.32	0.0	0.0	71	51	3.6	2	0
1520	05/04/2007	0.0	0.0	0.0	71	50	3.8	5	0
1306	06/27/2009	0.02	0.0	0.0	81	63	5.65	6	1
1270	08/17/2013	0.0	0.0	0.0	84	64	2.0	6	1
1607	09/13/2006	0.0	0.0	0.0	67	56	0.0	3	0
1367	09/15/2006	0.99	0.0	0.0	67	64	0.0	5	0
1260	09/24/2011	0.0	0.0	0.0	76	70	2.0	6	1
1506	09/29/2007	0.0	0.0	0.0	76	58	4.9	6	1
1481	10/06/2012	0.0	0.0	0.0	77	54	5.6	6	1
1460	11/14/2013	0.0	0.0	0.0	52	33	8.1	4	0
1253	01/28/2007	0.05	0.0	0.4	41	30	3.8	7	1
1349	02/21/2013	0.0	0.0	0.0	34	24	10.1	4	0
1482	02/27/2008	0.0	0.0	0.0	44	22	10.5	3	0
1265	03/09/2013	0.0	2.0	0.0	55	35	6.0	6	1
1434	03/21/2007	0.0	0.0	0.0	40	26	6.7	3	0
1257	03/29/2011	0.0	0.0	0.0	49	31	7.8	2	0
1452	03/30/2006	0.0	0.0	0.0	67	45	5.4	4	0
1293	04/12/2014	0.0	0.0	0.0	73	50	4.3	6	1
1390	08/02/2008	0.51	0.0	0.0	81	67	3.1	6	1
1490	08/14/2012	0.01	0.0	0.0	79	72	2.2	2	0
1678	09/12/2007	0.0	0.0	0.0	75	62	5.4	3	0
1075	11/26/2014	1.24	0.0	0.2	51	34	8.7	3	0
1417	12/01/2006	0.23	0.0	0.0	70	49	7.8	5	0
1255	12/13/2010	0.04	0.0	0.0	49	21	10.1	1	0
1185	12/28/2008	0.0	0.0	0.0	65	47	9.4	7	1
1219	01/16/2015	0.0	0.0	0.0	43	20	9.8	5	0
1169	02/01/2011	0.17	18.0	1.1	30	25	8.9	2	0
1410	02/21/2008	0.0	0.0	0.0	33	20	6.5	4	0
1274	02/23/2007	0.0	0.0	0.0	39	22	11.6	5	0
1200	02/23/2014	0.0	9.1	0.0	54	43	5.4	7	1
1560	03/27/2006	0.0	0.0	0.0	58	38	6.9	1	0
1268	04/14/2009	0.17	0.0	0.0	52	42	8.9	2	0
1461	05/12/2006	1.53	0.0	0.0	72	58	7.6	5	0
1558	05/24/2007	0.0	0.0	0.0	84	58	6.3	4	0
1274	05/29/2013	0.0	0.0	0.0	82	58	1.6	3	0
1358	06/06/2011	0.0	0.0	0.0	81	60	4.0	1	0
1480	06/22/2011	0.27	0.0	0.0	80	71	3.1	3	0
1653	07/23/2008	1.0	0.0	0.0	80	69	4.9	3	0
1458	07/29/2009	1.52	0.0	0.0	83	70	4.9	3	0
1618	08/06/2015	0.0	0.0	0.0	83	67	2.5	4	0
1327	09/12/2009	0.03	0.0	0.0	67	63	5.1	6	1
